,created_at,followers,friends_count,geo,hashtags,location,statuses_count,text,vader,day
106,2018-06-27 23:31:50+00:00,67,218,"39.9525839,-75.1652215,135.09mi",[],"Pennsylvania , Philadelphia",8396,RT @catherinekelley: heading to Kennedy Space Center tomorrow! FINALLY a chance to rock this Houston airport impulse buy 😂 bet you everyone…,0.636,2018-06-27
0,2018-07-02 23:32:10+00:00,10,52,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",24,RT @SPACEdotcom: SpaceX Launching Cargo Mission to Space Station Early Friday: Watch Live https://t.co/hheEDoMG5u https://t.co/UDgYUFR9Fq,0.0,2018-07-02
1,2018-07-02 23:31:48+00:00,10,52,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",24,RT @SPACEdotcom: In Photos: SpaceX's Dazzling Dragon Launch to Space Station on CRS-15 https://t.co/dFSFqyUZ6x https://t.co/ducxUPo2BP,0.0,2018-07-02
2,2018-07-02 23:31:22+00:00,10,52,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",24,"RT @SPACEdotcom: SpaceX Dragon Delivers 'World's Strongest Coffee,' Blueberries &amp; More to Space Station https://t.co/va5tEf2ETx https://t.c…",0.4404,2018-07-02
3,2018-07-02 23:21:25+00:00,2270,4401,"40.791637,-74.028701,5.2mi","[{'text': 'rockets', 'indices': [86, 94]}, {'text': 'ozone', 'indices': [128, 134]}]","New Jersey , North Bergen[b]",97062,RT @dain_nerd: So now @ElonMusk &amp; @SpaceX want to fly people from city to city on #rockets. What damage will that do to the #ozone &amp; #envir…,-0.4404,2018-07-02
4,2018-07-02 22:24:48+00:00,155,326,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",21278,"Live Launch of SpaceX CRS-15 ""The Dragon Spacecraft""
https://t.co/RkiOyT3j6E https://t.co/TKlrb8Pj1O",0.0,2018-07-02
5,2018-07-02 22:04:55+00:00,1730,2698,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",25515,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
6,2018-07-02 21:40:43+00:00,98,282,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",577,"RT @SPACEdotcom: SpaceX Dragon Delivers 'World's Strongest Coffee,' Blueberries &amp; More to Space Station https://t.co/va5tEf2ETx https://t.c…",0.4404,2018-07-02
7,2018-07-02 21:20:41+00:00,25962,24447,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",547540,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
8,2018-07-02 20:34:01+00:00,4046,4997,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",412662,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
9,2018-07-02 19:17:39+00:00,5390,615,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1355,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-07-02
10,2018-07-02 19:09:58+00:00,1819,5001,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",110041,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
11,2018-07-02 19:08:56+00:00,2075,3844,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",108885,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
12,2018-07-02 19:04:04+00:00,28947,955,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",82162,"SpaceX delivers AI robot, ice cream, mice to space station https://t.co/pnM4Zu8vaI",0.0,2018-07-02
13,2018-07-02 19:02:18+00:00,6116,4485,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",277224,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
14,2018-07-02 19:01:32+00:00,2557,4989,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",10804,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
15,2018-07-02 19:01:25+00:00,865,1827,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",52482,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
16,2018-07-02 19:00:16+00:00,323,751,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",11309,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
17,2018-07-02 19:00:01+00:00,54,202,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",3007,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
18,2018-07-02 18:59:12+00:00,87,549,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",10184,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
19,2018-07-02 18:58:55+00:00,739,997,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",335,@spectatorindex Where's Elon's SpaceX and Tesla?,0.0,2018-07-02
20,2018-07-02 18:53:58+00:00,55,251,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1604,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
21,2018-07-02 18:53:50+00:00,434,662,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",12319,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
22,2018-07-02 18:51:48+00:00,8,59,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",213,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
23,2018-07-02 18:51:19+00:00,2349,4328,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",205494,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
24,2018-07-02 18:51:07+00:00,1296,591,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",27631,"RT @SPACEdotcom: SpaceX Dragon Delivers 'World's Strongest Coffee,' Blueberries &amp; More to Space Station https://t.co/va5tEf2ETx https://t.c…",0.4404,2018-07-02
25,2018-07-02 18:49:39+00:00,2618,4994,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",353246,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
26,2018-07-02 18:48:46+00:00,3038,3278,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",42495,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
27,2018-07-02 18:48:40+00:00,1741,1967,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",44567,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
28,2018-07-02 18:48:36+00:00,68,447,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1446,"RT @CBSNews: SpaceX delivered a three ton load of equipment and supplies to the ISS, including super-caffeinated coffee, fresh fruit and ic…",0.3182,2018-07-02
29,2018-07-01 23:43:56+00:00,14121,2927,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",11375,@Gerritzen @SpaceX @FortniteGame Haha thanks.,0.7096,2018-07-01
30,2018-07-01 22:23:22+00:00,12,87,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",28539,RT @cnadioafmifs: 일란 머스크의 SpaceX 내에 학교가 있다니 😳 본인의 다섯 자녀들을 포함한 7학년 이하의 소수정예 아이들을 데리고 프로젝트 위주의 커리큘럼으로 학교 운영을 한다고 한다 https://t.co/vsNvWDa5cj,0.0,2018-07-01
31,2018-07-01 22:02:59+00:00,14121,2927,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",11375,"Quick - is this SpaceX or Fortnite? 

@SpaceX @FortniteGame https://t.co/WfVEWaViTz",0.0,2018-07-01
32,2018-07-01 21:10:47+00:00,231,416,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1467,RT @businessinsider: This seasoned NASA astronaut wore SpaceX and Boeing's new spacesuits — here's what she thinks of them https://t.co/v9c…,0.0,2018-07-01
33,2018-07-01 20:26:47+00:00,386,8,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",75372,"LEGO Ideas SpaceX Set Got 10K Support, Features Musk’s Tesla Roadster https://t.co/tRGxa5gmfN https://t.co/u7HZFWtQE4",0.4019,2018-07-01
34,2018-07-01 19:46:19+00:00,7,198,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",947,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-07-01
35,2018-07-01 19:19:59+00:00,72,393,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",2048,RT @ZonePhysics: Footage of this morning's @SpaceX launch https://t.co/QyToosJnLG,0.0,2018-07-01
36,2018-07-01 19:11:47+00:00,3987,4997,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",39771,RT @ZonePhysics: Footage of this morning's @SpaceX launch https://t.co/QyToosJnLG,0.0,2018-07-01
37,2018-07-01 19:07:04+00:00,969,842,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",24393,The final launch of SpaceX's Block 4 rocket looked stunning - Ars Technica https://t.co/kDXNPOUPCZ https://t.co/fpkMOBDyvm,-0.0772,2018-07-01
38,2018-07-01 18:24:39+00:00,190,684,"40.791637,-74.028701,5.2mi","[{'text': 'ufo', 'indices': [36, 40]}, {'text': 'SpaceX', 'indices': [51, 58]}, {'text': 'rayrod', 'indices': [59, 66]}]","New Jersey , North Bergen[b]",26532,"RT @rayrod747: The truth behind the #ufo mystery! 
#SpaceX #rayrod https://t.co/xKPFmVSbGH",0.3802,2018-07-01
39,2018-07-01 18:15:01+00:00,254279,552,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",74514,This seasoned NASA astronaut wore SpaceX and Boeing's new spacesuits — here's what she thinks of them https://t.co/oWXmZF5by2,0.0,2018-07-01
40,2018-07-01 18:12:50+00:00,11,25,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",415,RT @catherinekelley: heading to Kennedy Space Center tomorrow! FINALLY a chance to rock this Houston airport impulse buy 😂 bet you everyone…,0.636,2018-07-01
41,2018-07-01 18:09:08+00:00,737,4988,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",4466,RT @ZonePhysics: Footage of this morning's @SpaceX launch https://t.co/QyToosJnLG,0.0,2018-07-01
42,2018-07-01 17:55:05+00:00,169,763,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1969,RT @ZonePhysics: Footage of this morning's @SpaceX launch https://t.co/QyToosJnLG,0.0,2018-07-01
43,2018-07-01 17:36:42+00:00,120,230,"40.791637,-74.028701,5.2mi","[{'text': 'Robot', 'indices': [75, 81]}, {'text': 'Artificial_Intelligence', 'indices': [82, 106]}, {'text': 'AI', 'indices': [107, 110]}]","New Jersey , North Bergen[b]",3365,RT @armaninspace: A Robot With Artificial Intelligence Is Heading to Space #Robot #Artificial_Intelligence #AI https://t.co/gpBK5xO2SA,0.4767,2018-07-01
44,2018-07-01 17:14:53+00:00,526,1156,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",10156,RT @ZonePhysics: Footage of this morning's @SpaceX launch https://t.co/QyToosJnLG,0.0,2018-07-01
45,2018-06-30 23:56:57+00:00,36,80,"40.791637,-74.028701,5.2mi","[{'text': 'KanyeWest', 'indices': [30, 40]}, {'text': 'SoundCloud', 'indices': [83, 94]}, {'text': 'np', 'indices': [96, 99]}]","New Jersey , North Bergen[b]",1989,Have you heard ‘Estelle &amp; #KanyeWest - American Boy (Leowi Remix)’ by Leowi on #SoundCloud? #np… https://t.co/6RrSlMUR6e,0.0,2018-06-30
46,2018-06-30 23:32:30+00:00,776,392,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",52602,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-30
47,2018-06-30 23:15:20+00:00,118,99,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",769,RT @WorldAndScience: Few things are more impressive than witnessing a rocket launch! (Bangabandhu Satellite-1 Mission - SpaceX) https://t.c…,0.5974,2018-06-30
48,2018-06-30 21:41:19+00:00,1497,554,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",37442,RT @FoxBusiness: Elon Musk has 'secret' school at SpaceX  https://t.co/YceLldkWSd,0.0,2018-06-30
49,2018-06-30 21:36:17+00:00,35,135,"40.791637,-74.028701,5.2mi","[{'text': 'space', 'indices': [26, 32]}]","New Jersey , North Bergen[b]",53,Good question for @SpaceX #space https://t.co/MqILPMhwbT,0.4404,2018-06-30
50,2018-06-30 21:00:41+00:00,163,100,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",31524,RT @FoxBusiness: Elon Musk has 'secret' school at SpaceX  https://t.co/YceLldkWSd,0.0,2018-06-30
51,2018-06-30 20:56:53+00:00,73,214,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",744,While all you idiots were watching a fake rocket launch in a video game. You missed that shit in real life. go outs… https://t.co/wCSGdC3xlG,-0.836,2018-06-30
52,2018-06-30 20:48:48+00:00,197,135,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",26099,RT @SPACEdotcom: In Photos: SpaceX's Dazzling Dragon Launch to Space Station on CRS-15 https://t.co/dFSFqyUZ6x https://t.co/ducxUPo2BP,0.0,2018-06-30
53,2018-06-30 20:30:46+00:00,2,0,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",336,I liked a @YouTube video https://t.co/Dr60TeYrYf SpaceX Dragon Spacecraft Launches For Resupply Mission,0.4215,2018-06-30
54,2018-06-30 20:15:08+00:00,71,407,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",3901,RT @FoxBusiness: Elon Musk has 'secret' school at SpaceX  https://t.co/YceLldkWSd,0.0,2018-06-30
55,2018-06-30 20:08:23+00:00,136,467,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",17680,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-30
56,2018-06-30 19:59:07+00:00,226,1679,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",4625,RT @FoxBusiness: Elon Musk has 'secret' school at SpaceX  https://t.co/YceLldkWSd,0.0,2018-06-30
57,2018-06-30 19:57:30+00:00,923,835,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",7954,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-30
58,2018-06-30 19:56:38+00:00,3223,4965,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",11105,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-30
59,2018-06-30 19:51:35+00:00,1167,1248,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",33256,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-30
60,2018-06-30 19:46:23+00:00,1619,1960,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",185317,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-30
61,2018-06-29 23:51:32+00:00,4530,4200,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",33944,RT @WorldAndScience: Few things are more impressive than witnessing a rocket launch! (Bangabandhu Satellite-1 Mission - SpaceX) https://t.c…,0.5974,2018-06-29
62,2018-06-29 23:48:31+00:00,572,806,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",2382,@SpaceX @Space_Station Always awesome,0.6249,2018-06-29
63,2018-06-29 23:44:35+00:00,35,63,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",3984,RT @ZonePhysics: Wow. That was beautiful. Thanks @SpaceX @elonmusk https://t.co/VHpQw7cYr1,0.891,2018-06-29
64,2018-06-29 23:21:33+00:00,295,1025,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",7477,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-29
65,2018-06-29 23:19:09+00:00,9259,10215,"40.791637,-74.028701,5.2mi","[{'text': 'SpaceX', 'indices': [21, 28]}, {'text': 'Dragon', 'indices': [29, 36]}]","New Jersey , North Bergen[b]",176080,RT @catherinekelley: #SpaceX #Dragon https://t.co/B4Cs5TAXwQ,0.0,2018-06-29
66,2018-06-29 23:18:32+00:00,3048,3405,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",25674,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-29
67,2018-06-29 23:17:08+00:00,1146,4268,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",33840,RT @ZonePhysics: Wow. That was beautiful. Thanks @SpaceX @elonmusk https://t.co/VHpQw7cYr1,0.891,2018-06-29
68,2018-06-29 23:16:19+00:00,36,80,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1989,@Akshat74057 @elonmusk @Tesla @SpaceX @solarcity @moalsinc haha haha,0.7184,2018-06-29
69,2018-06-29 23:14:01+00:00,269,480,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",56680,RT @businessinsider: NASA just launched 20 mice into space on a SpaceX rocket while their identical twins stay on Earth — here's what they…,0.128,2018-06-29
70,2018-06-29 23:08:44+00:00,3920,3917,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",24058,"The Top story from @Puglisi: SpaceX's Falcon 9 Rocket Launches Dragon to the Sp… https://t.co/SbJhkEMFME, see more https://t.co/DznL3QaA5S",0.2023,2018-06-29
71,2018-06-29 23:04:19+00:00,4278,4403,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",54321,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-29
72,2018-06-29 22:44:54+00:00,857,2926,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",98000,RT @FastCompany: SpaceX launch live stream: How to watch the NASA-ISS cargo mission blast off online https://t.co/F1Y0fZwU4C,0.0,2018-06-29
73,2018-06-29 22:42:13+00:00,197,959,"40.791637,-74.028701,5.2mi","[{'text': 'SpaceX', 'indices': [21, 28]}, {'text': 'Dragon', 'indices': [29, 36]}]","New Jersey , North Bergen[b]",9734,RT @catherinekelley: #SpaceX #Dragon https://t.co/B4Cs5TAXwQ,0.0,2018-06-29
74,2018-06-29 22:40:32+00:00,428,455,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",44873,RT @AmyVernon: SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station via NASA https://t.co/yxyFTA1fn4 https://t.co/Yy…,0.0,2018-06-29
75,2018-06-29 22:36:59+00:00,792,1234,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",90106,RT @SPACEdotcom: See the 'Space Jellyfish' and Other Jaw-Dropping Views from SpaceX's Dragon Launch https://t.co/lwmzFoFEic https://t.co/Yo…,0.0,2018-06-29
76,2018-06-28 23:57:24+00:00,388,1031,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",33452,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
77,2018-06-28 23:51:47+00:00,6,29,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",43,"RT @verge: SpaceX is sending an AI robot ""crew member"" to join the astronauts on the space station https://t.co/G3RdZMrOAw https://t.co/vDw…",0.296,2018-06-28
78,2018-06-28 23:49:02+00:00,30,29,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",1436,RT @catherinekelley: heading to Kennedy Space Center tomorrow! FINALLY a chance to rock this Houston airport impulse buy 😂 bet you everyone…,0.636,2018-06-28
79,2018-06-28 23:43:11+00:00,1112,270,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",64291,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
80,2018-06-28 23:39:41+00:00,1162,210,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",178321,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
81,2018-06-28 23:37:26+00:00,190,997,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",2095,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
82,2018-06-28 23:35:13+00:00,75,668,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",15506,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
83,2018-06-28 23:34:44+00:00,825,4855,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",38539,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
84,2018-06-28 23:29:57+00:00,3636,1932,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",3459,"RT @verge: SpaceX is sending an AI robot ""crew member"" to join the astronauts on the space station https://t.co/G3RdZMrOAw https://t.co/vDw…",0.296,2018-06-28
85,2018-06-28 23:24:57+00:00,757,4631,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",222834,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
86,2018-06-28 23:22:02+00:00,153,68,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",9848,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
87,2018-06-28 23:07:26+00:00,67,218,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",8396,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
88,2018-06-28 23:06:24+00:00,170,1048,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",14556,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
89,2018-06-28 22:56:04+00:00,143,487,"40.791637,-74.028701,5.2mi","[{'text': 'Dragon', 'indices': [92, 99]}]","New Jersey , North Bergen[b]",3468,RT @catherinekelley: a little Florida downpour won’t stop me from getting my @SpaceX CRS-15 #Dragon pic 🚀😅 https://t.co/HyL3B5boqV,-0.296,2018-06-28
90,2018-06-28 22:53:35+00:00,1050,1582,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",12134,SpaceX set to fly its final Block 4 version of the Falcon 9 on Friday https://t.co/e9IUHNIdJZ,-0.4404,2018-06-28
91,2018-06-28 22:48:45+00:00,1702,5001,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",116899,I liked a @YouTube video https://t.co/NrjauGAurH SpaceX Tesla Starman Cosmic Journey: 24/7 Ambient Music Mix,0.4215,2018-06-28
92,2018-06-27 23:55:32+00:00,334,278,"40.791637,-74.028701,5.2mi","[{'text': 'SpaceX', 'indices': [28, 35]}, {'text': 'space', 'indices': [81, 87]}, {'text': 'occupymars', 'indices': [88, 99]}, {'text': 'occupyvenus', 'indices': [100, 112]}]","New Jersey , North Bergen[b]",5715,"Why do These Companies HATE #SpaceX ? Ep 4 https://t.co/b2Mpc6OIOl via @YouTube

#space #occupymars #occupyvenus… https://t.co/krVKsnhf9V",-0.6633,2018-06-27
93,2018-06-27 23:50:49+00:00,12,72,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",9,"RT @WIRED: In April, a SpaceX rocket carried a collection of experimental debris-removal technologies to the International Space Station. D…",0.0,2018-06-27
94,2018-06-27 23:49:21+00:00,222,854,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",10893,RT @FortuneMagazine: Commercial rockets are making life complicated for airlines https://t.co/rJSGqh4VSy,0.0,2018-06-27
95,2018-06-27 23:45:35+00:00,1298,911,"40.791637,-74.028701,5.2mi",[],"New Jersey , North Bergen[b]",24746,RT @catherinekelley: heading to Kennedy Space Center tomorrow! FINALLY a chance to rock this Houston airport impulse buy 😂 bet you everyone…,0.636,2018-06-27
